"","date","pm","right_scaled","indy_scaled","snp_scaled"
"145",2025-03-26,"Starmer",0.758220134748357,0.124330385226898,-1.36234730830554
"146",2025-03-25,"Starmer",0.772216847832069,0.124330385226898,-1.36234730830554
"147",2025-03-23,"Starmer",0.782210992704396,0.326538955146107,-1.36234730830554
"148",2025-03-22,"Starmer",0.726590545713009,0.326538955146107,-1.33080818612975
"149",2025-03-21,"Starmer",0.749793084584428,0.326538955146107,-1.33080818612975
"150",2025-03-20,"Starmer",0.740058407702132,0.326538955146107,-1.33080818612975
"151",2025-03-19,"Starmer",0.720973067724458,0.326538955146107,-1.33080818612975
"152",2025-03-18,"Starmer",0.734467073366957,0.326538955146107,-1.33080818612975
"153",2025-03-17,"Starmer",0.708883887723063,0.326538955146107,-1.33080818612975
"154",2025-03-16,"Starmer",0.696313434150175,0.326538955146107,-1.33080818612975
"155",2025-03-15,"Starmer",0.693130832415167,0.326538955146107,-1.33080818612975
"156",2025-03-14,"Starmer",0.685254304761219,0.326538955146107,-1.33080818612975
"157",2025-03-12,"Starmer",0.680720997983382,0.326538955146107,-1.33080818612975
"158",2025-03-11,"Starmer",0.696779050870468,0.326538955146107,-1.33080818612975
"159",2025-03-10,"Starmer",0.688902523216519,0.326538955146107,-1.33080818612975
"160",2025-03-09,"Starmer",0.696779050870468,0.326538955146107,-1.33080818612975
"161",2025-03-08,"Starmer",0.694920901642119,0.326538955146107,-1.33080818612975
"162",2025-03-07,"Starmer",0.671556025591322,0.326538955146107,-1.33080818612975
"163",2025-03-06,"Starmer",0.688510103007279,0.326538955146107,-1.33080818612975
"164",2025-03-05,"Starmer",0.696386630661226,0.326538955146107,-1.33080818612975
"165",2025-03-04,"Starmer",0.696386630661226,0.168274665142385,-1.33080818612975
"166",2025-03-03,"Starmer",0.7117126418787,0.168274665142385,-1.33080818612975
"167",2025-03-01,"Starmer",0.728680364637994,0.168274665142385,-1.33080818612975
"168",2025-02-28,"Starmer",0.745109683759636,0.168274665142385,-1.33080818612975
"169",2025-02-27,"Starmer",0.747795777515458,0.168274665142385,-1.33080818612975
"170",2025-02-26,"Starmer",0.750080970834231,0.168274665142385,-1.33080818612975
"171",2025-02-25,"Starmer",0.765654270307567,0.168274665142385,-1.33080818612975
